id,tweet,Entity,Label,Start,End
1184565057352536064,"This afternoon, I'll be discussing Donald Trump's recent actions in Syria and how his erratic, impulsive decisions endanger our troops and make us all less safe. Tune in at 5PM ET to watch live:https://twitter.com/i/broadcasts/1MYGNPBgAApxw …",5PM,CARDINAL,173,176
1184560895768137729,"Unlike President Trump, I know what it takes to negotiate with Erdoğan. And if I were president, I would make him pay a heavy price for what he has done.pic.twitter.com/vv4P1q7B5S",Trump,PERSON,17,22
1184560895768137729,"Unlike President Trump, I know what it takes to negotiate with Erdoğan. And if I were president, I would make him pay a heavy price for what he has done.pic.twitter.com/vv4P1q7B5S",Erdoğan,PERSON,63,70
1184545796349411328,"The events of this past week in Syria have made clear just how dangerous Donald Trump is to our national security, to our leadership around the world, and to the lives of our brave men and women serving in uniform.pic.twitter.com/jnV8LxZ5vT",this past week,DATE,14,28
1184545796349411328,"The events of this past week in Syria have made clear just how dangerous Donald Trump is to our national security, to our leadership around the world, and to the lives of our brave men and women serving in uniform.pic.twitter.com/jnV8LxZ5vT",Syria,GPE,32,37
1184545796349411328,"The events of this past week in Syria have made clear just how dangerous Donald Trump is to our national security, to our leadership around the world, and to the lives of our brave men and women serving in uniform.pic.twitter.com/jnV8LxZ5vT",Donald Trump,PERSON,73,85
1184524243956097025,". @ realDonaldTrump, you want to talk about corruption? I’ve released 21 years of my tax returns — release yours or shut up.pic.twitter.com/5JFDINCSeQ",21 years,DATE,70,78
1184336164553216000,I won't need any on-the-job training. I'll be ready on day one. # DemDebatepic.twitter.com/LxNzmyI6yW,day one,DATE,55,62
1184333537698291712,"I’m relying on your support to power my campaign. Together, I know we can defeat Donald Trump and protect our democracy. Just $5 can make a difference. Chip in today: https://joe.link/33E91DZ pic.twitter.com/1HciZmllWD",Donald Trump,PERSON,81,93
1184333537698291712,"I’m relying on your support to power my campaign. Together, I know we can defeat Donald Trump and protect our democracy. Just $5 can make a difference. Chip in today: https://joe.link/33E91DZ pic.twitter.com/1HciZmllWD",Just $5,MONEY,121,128
1184333537698291712,"I’m relying on your support to power my campaign. Together, I know we can defeat Donald Trump and protect our democracy. Just $5 can make a difference. Chip in today: https://joe.link/33E91DZ pic.twitter.com/1HciZmllWD",today,DATE,160,165
1184318490850856961,It's time we pick our heads up and remember who we are. This is the United States of America — there is not a single thing we cannot do if we do it together.pic.twitter.com/Ft8Hswz212,the United States of America,GPE,64,92
1184309045294960641,"I just stepped off the # DemDebate stage, where I laid out my bold vision for the country and how I’ll deliver real progress for working families. If you liked what you heard tonight, help us keep our momentum going by pitching in:https://secure.actblue.com/donate/biden2020_fr_q42019-social?refcode=social-tw-20191015postdebate&utm_medium=social&utm_source=tw&utm_campaign=20191015postdebate …",DemDebate,PERSON,25,34
1184309045294960641,"I just stepped off the # DemDebate stage, where I laid out my bold vision for the country and how I’ll deliver real progress for working families. If you liked what you heard tonight, help us keep our momentum going by pitching in:https://secure.actblue.com/donate/biden2020_fr_q42019-social?refcode=social-tw-20191015postdebate&utm_medium=social&utm_source=tw&utm_campaign=20191015postdebate …",tonight,TIME,175,182
1184308415948115968,"We have an erratic, crazy president who knows not a damn thing about foreign policy and operates out of fear for his own re-election. # DemDebatepic.twitter.com/t7vkrWX0CC",DemDebatepic.twitter.com/t7vkrWX0CC,PERSON,136,171
1184306245584543747,That’s all we have for tonight’s # DemDebate! Make sure to follow @ TeamJoe to stay up-to-date on everything happening on our campaign.pic.twitter.com/tidV9ZfqT2,tonight,TIME,23,30
1184306245584543747,That’s all we have for tonight’s # DemDebate! Make sure to follow @ TeamJoe to stay up-to-date on everything happening on our campaign.pic.twitter.com/tidV9ZfqT2,DemDebate,PERSON,35,44
1184299888030474240,"Joe Biden is the only candidate on the # DemDebate stage who has actually beaten the @ NRA — and he did it twice. As president, he will ban assault weapons and high-capacity magazines once again. # DemDebatepic.twitter.com/5i5GcRJDr7",Joe Biden,PERSON,0,9
1184299888030474240,"Joe Biden is the only candidate on the # DemDebate stage who has actually beaten the @ NRA — and he did it twice. As president, he will ban assault weapons and high-capacity magazines once again. # DemDebatepic.twitter.com/5i5GcRJDr7",DemDebate,PERSON,41,50
1184299888030474240,"Joe Biden is the only candidate on the # DemDebate stage who has actually beaten the @ NRA — and he did it twice. As president, he will ban assault weapons and high-capacity magazines once again. # DemDebatepic.twitter.com/5i5GcRJDr7",NRA,ORG,87,90
1184299888030474240,"Joe Biden is the only candidate on the # DemDebate stage who has actually beaten the @ NRA — and he did it twice. As president, he will ban assault weapons and high-capacity magazines once again. # DemDebatepic.twitter.com/5i5GcRJDr7",DemDebatepic.twitter.com/5i5GcRJDr7,PERSON,198,233
1184296664753983488,"Let’s put this in perspective: if you eliminate every single solitary soldier, tank, satellite, nuclear weapon, eliminate the Pentagon and it would only pay for 4 months of Medicare for All. 4 months. Where do the other 8 months come from? Your paycheck. # DemDebate",Pentagon,ORG,126,134
1184296664753983488,"Let’s put this in perspective: if you eliminate every single solitary soldier, tank, satellite, nuclear weapon, eliminate the Pentagon and it would only pay for 4 months of Medicare for All. 4 months. Where do the other 8 months come from? Your paycheck. # DemDebate",4 months,DATE,161,169
1184296664753983488,"Let’s put this in perspective: if you eliminate every single solitary soldier, tank, satellite, nuclear weapon, eliminate the Pentagon and it would only pay for 4 months of Medicare for All. 4 months. Where do the other 8 months come from? Your paycheck. # DemDebate",Medicare,ORG,173,181
1184296664753983488,"Let’s put this in perspective: if you eliminate every single solitary soldier, tank, satellite, nuclear weapon, eliminate the Pentagon and it would only pay for 4 months of Medicare for All. 4 months. Where do the other 8 months come from? Your paycheck. # DemDebate",4 months,DATE,191,199
1184296664753983488,"Let’s put this in perspective: if you eliminate every single solitary soldier, tank, satellite, nuclear weapon, eliminate the Pentagon and it would only pay for 4 months of Medicare for All. 4 months. Where do the other 8 months come from? Your paycheck. # DemDebate",8 months,DATE,220,228
1184296664753983488,"Let’s put this in perspective: if you eliminate every single solitary soldier, tank, satellite, nuclear weapon, eliminate the Pentagon and it would only pay for 4 months of Medicare for All. 4 months. Where do the other 8 months come from? Your paycheck. # DemDebate",DemDebate,PERSON,257,266
1184294114319327233,"Roe v. Wade is the law of the land. Period. As president, Joe Biden will stand up to attacks on a woman’s constitutional right to choose and enshrine Roe into federal law. # DemDebate",Roe v. Wade,LAW,0,11
1184294114319327233,"Roe v. Wade is the law of the land. Period. As president, Joe Biden will stand up to attacks on a woman’s constitutional right to choose and enshrine Roe into federal law. # DemDebate",Joe Biden,PERSON,58,67
1184294114319327233,"Roe v. Wade is the law of the land. Period. As president, Joe Biden will stand up to attacks on a woman’s constitutional right to choose and enshrine Roe into federal law. # DemDebate",Roe,LAW,150,153
1184291808110694400,"Medicare for All will cost at least $30 trillion over 10 years — and it will be paid for in part by raising taxes on middle class families. Joe Biden has a better plan — he will protect and build on Obamacare to ensure everyone has access to quality, affordable health care.pic.twitter.com/Yg5auxKojQ",Medicare,ORG,0,8
1184291808110694400,"Medicare for All will cost at least $30 trillion over 10 years — and it will be paid for in part by raising taxes on middle class families. Joe Biden has a better plan — he will protect and build on Obamacare to ensure everyone has access to quality, affordable health care.pic.twitter.com/Yg5auxKojQ",at least $30 trillion,MONEY,27,48
1184291808110694400,"Medicare for All will cost at least $30 trillion over 10 years — and it will be paid for in part by raising taxes on middle class families. Joe Biden has a better plan — he will protect and build on Obamacare to ensure everyone has access to quality, affordable health care.pic.twitter.com/Yg5auxKojQ",10 years,DATE,54,62
1184291808110694400,"Medicare for All will cost at least $30 trillion over 10 years — and it will be paid for in part by raising taxes on middle class families. Joe Biden has a better plan — he will protect and build on Obamacare to ensure everyone has access to quality, affordable health care.pic.twitter.com/Yg5auxKojQ",Joe Biden,PERSON,140,149
1184283057425133569,Joe Biden has a bold plan to end our gun violence epidemic. But it’s going to take more than plans—it’s going to take leadership and a proven ability to get things done. He's banned assault weapons and high-capacity magazines before & he'll do it again. http://JoeBiden.com/GunSafety pic.twitter.com/cHd98KZqLx,Joe Biden,PERSON,0,9
1184278950698201088,"“We have an erratic, crazy President who knows not a damn thing about foreign policy.” # DemDebate",DemDebate,PERSON,89,98
1184277161508851712,Three — that's how many times President Trump asked foreign governments to interfere in our political process. Why? Because he's scared. He knows Joe Biden will beat him like a drum. # DemDebatepic.twitter.com/ddRoalUIdt,Three,CARDINAL,0,5
1184277161508851712,Three — that's how many times President Trump asked foreign governments to interfere in our political process. Why? Because he's scared. He knows Joe Biden will beat him like a drum. # DemDebatepic.twitter.com/ddRoalUIdt,Trump,PERSON,40,45
1184277161508851712,Three — that's how many times President Trump asked foreign governments to interfere in our political process. Why? Because he's scared. He knows Joe Biden will beat him like a drum. # DemDebatepic.twitter.com/ddRoalUIdt,Joe Biden,PERSON,146,155
1184275781943476224,"The United States has a vital national interest in Syria to ensure the lasting defeat of ISIS. We know that this terrorist group plotted to attack our homeland in the past, and we cannot let that threat re-emerge. # DemDebate",The United States,GPE,0,17
1184275781943476224,"The United States has a vital national interest in Syria to ensure the lasting defeat of ISIS. We know that this terrorist group plotted to attack our homeland in the past, and we cannot let that threat re-emerge. # DemDebate",Syria,GPE,51,56
1184275781943476224,"The United States has a vital national interest in Syria to ensure the lasting defeat of ISIS. We know that this terrorist group plotted to attack our homeland in the past, and we cannot let that threat re-emerge. # DemDebate",ISIS,ORG,89,93
1184275781943476224,"The United States has a vital national interest in Syria to ensure the lasting defeat of ISIS. We know that this terrorist group plotted to attack our homeland in the past, and we cannot let that threat re-emerge. # DemDebate",DemDebate,PERSON,216,225
1184275485456588802,Donald Trump betrayed our partners in the Syrian Democratic Forces and put at risk our gains against ISIS. This is a disaster of his own making. # DemDebate,Donald Trump,PERSON,0,12
1184275485456588802,Donald Trump betrayed our partners in the Syrian Democratic Forces and put at risk our gains against ISIS. This is a disaster of his own making. # DemDebate,the Syrian Democratic Forces,ORG,38,66
1184275485456588802,Donald Trump betrayed our partners in the Syrian Democratic Forces and put at risk our gains against ISIS. This is a disaster of his own making. # DemDebate,ISIS,ORG,101,105
1184275485456588802,Donald Trump betrayed our partners in the Syrian Democratic Forces and put at risk our gains against ISIS. This is a disaster of his own making. # DemDebate,DemDebate,PERSON,147,156
1184273842925195269,"As president, Joe Biden will repeal Trump’s tax cuts for corporations and the super-wealthy, and build a tax code that rewards work, not just wealth. # DemDebate",Joe Biden,PERSON,14,23
1184273842925195269,"As president, Joe Biden will repeal Trump’s tax cuts for corporations and the super-wealthy, and build a tax code that rewards work, not just wealth. # DemDebate",Trump,PERSON,36,41
1184273842925195269,"As president, Joe Biden will repeal Trump’s tax cuts for corporations and the super-wealthy, and build a tax code that rewards work, not just wealth. # DemDebate",DemDebate,PERSON,152,161
1184270737156313088,"On day one, Joe Biden will move to: Eliminate the Trump tax cut for the super-wealthy Eliminate the unjustified loopholes in our tax code Use that money to invest in America’s future # DemDebate",day one,DATE,3,10
1184270737156313088,"On day one, Joe Biden will move to: Eliminate the Trump tax cut for the super-wealthy Eliminate the unjustified loopholes in our tax code Use that money to invest in America’s future # DemDebate",Joe Biden,PERSON,12,21
1184270737156313088,"On day one, Joe Biden will move to: Eliminate the Trump tax cut for the super-wealthy Eliminate the unjustified loopholes in our tax code Use that money to invest in America’s future # DemDebate",Trump,PERSON,50,55
1184270737156313088,"On day one, Joe Biden will move to: Eliminate the Trump tax cut for the super-wealthy Eliminate the unjustified loopholes in our tax code Use that money to invest in America’s future # DemDebate",America,GPE,166,173
1184270737156313088,"On day one, Joe Biden will move to: Eliminate the Trump tax cut for the super-wealthy Eliminate the unjustified loopholes in our tax code Use that money to invest in America’s future # DemDebate",DemDebate,PERSON,185,194
1184268060632502272,Donald Trump is the most corrupt president in modern American history. He must be impeached. # DemDebatepic.twitter.com/2MJI33u28D,Donald Trump,PERSON,0,12
1184268060632502272,Donald Trump is the most corrupt president in modern American history. He must be impeached. # DemDebatepic.twitter.com/2MJI33u28D,American,NORP,53,61
1184266561168838662,"We can’t beat Donald Trump with double talk on health care. Joe Biden doesn’t just know what his health care plan is—he knows how much it would cost, and how he would pay for it. # DemDebatepic.twitter.com/2EnBmoFTft",Donald Trump,PERSON,14,26
1184266561168838662,"We can’t beat Donald Trump with double talk on health care. Joe Biden doesn’t just know what his health care plan is—he knows how much it would cost, and how he would pay for it. # DemDebatepic.twitter.com/2EnBmoFTft",Joe Biden,PERSON,60,69
1184263647889121280,Medicare for All will cost *checks notes* 30x more than Joe Biden's plan to protect and build on Obamacare — and it will be paid for in part by raising taxes on middle class families. # DemDebatepic.twitter.com/ICr2E7wFJ8,Medicare,ORG,0,8
1184263647889121280,Medicare for All will cost *checks notes* 30x more than Joe Biden's plan to protect and build on Obamacare — and it will be paid for in part by raising taxes on middle class families. # DemDebatepic.twitter.com/ICr2E7wFJ8,30x,CARDINAL,42,45
1184263647889121280,Medicare for All will cost *checks notes* 30x more than Joe Biden's plan to protect and build on Obamacare — and it will be paid for in part by raising taxes on middle class families. # DemDebatepic.twitter.com/ICr2E7wFJ8,Joe Biden,PERSON,56,65
1184263647889121280,Medicare for All will cost *checks notes* 30x more than Joe Biden's plan to protect and build on Obamacare — and it will be paid for in part by raising taxes on middle class families. # DemDebatepic.twitter.com/ICr2E7wFJ8,DemDebatepic.twitter.com/ICr2E7wFJ8,PERSON,186,221
1184262429120835585,"“Russia, if you’re listening…” “I would like you to do us a favor…” to Ukraine’s president “China should start an investigation.” Our President has asked three foreign powers to intervene in our elections on his behalf — and those are just the ones we know about! # DemDebate",Russia,GPE,1,7
1184262429120835585,"“Russia, if you’re listening…” “I would like you to do us a favor…” to Ukraine’s president “China should start an investigation.” Our President has asked three foreign powers to intervene in our elections on his behalf — and those are just the ones we know about! # DemDebate",Ukraine,GPE,71,78
1184262429120835585,"“Russia, if you’re listening…” “I would like you to do us a favor…” to Ukraine’s president “China should start an investigation.” Our President has asked three foreign powers to intervene in our elections on his behalf — and those are just the ones we know about! # DemDebate",China,GPE,92,97
1184262429120835585,"“Russia, if you’re listening…” “I would like you to do us a favor…” to Ukraine’s president “China should start an investigation.” Our President has asked three foreign powers to intervene in our elections on his behalf — and those are just the ones we know about! # DemDebate",three,CARDINAL,154,159
1184262429120835585,"“Russia, if you’re listening…” “I would like you to do us a favor…” to Ukraine’s president “China should start an investigation.” Our President has asked three foreign powers to intervene in our elections on his behalf — and those are just the ones we know about! # DemDebate",DemDebate,PERSON,266,275
1184259445909573633,A president who puts his own self-interest ahead of the public good and national security poses a threat to each and every American in our daily lives. Donald Trump should be impeached. Period. # DemDebatepic.twitter.com/eY2DAPne5d,American,NORP,123,131
1184259445909573633,A president who puts his own self-interest ahead of the public good and national security poses a threat to each and every American in our daily lives. Donald Trump should be impeached. Period. # DemDebatepic.twitter.com/eY2DAPne5d,daily,DATE,139,144
1184259445909573633,A president who puts his own self-interest ahead of the public good and national security poses a threat to each and every American in our daily lives. Donald Trump should be impeached. Period. # DemDebatepic.twitter.com/eY2DAPne5d,Donald Trump,PERSON,152,164
1184258208514396160,Hey everyone — @ TeamJoe here! We’re taking over the account to keep you in the loop on tonight’s # DemDebate. Make sure to follow along for updates!pic.twitter.com/RkPKbgDexW,tonight,TIME,88,95
1184258208514396160,Hey everyone — @ TeamJoe here! We’re taking over the account to keep you in the loop on tonight’s # DemDebate. Make sure to follow along for updates!pic.twitter.com/RkPKbgDexW,DemDebate,PERSON,100,109
1184251765522341889,"Folks, we have to do more than beat Donald Trump. We have to beat him like a drum. When I take the # DemDebate stage tonight, I'm going to show you that I'm the best candidate to do just that. Let's go.",Donald Trump,PERSON,36,48
1184251765522341889,"Folks, we have to do more than beat Donald Trump. We have to beat him like a drum. When I take the # DemDebate stage tonight, I'm going to show you that I'm the best candidate to do just that. Let's go.",DemDebate,PERSON,101,110
1184251765522341889,"Folks, we have to do more than beat Donald Trump. We have to beat him like a drum. When I take the # DemDebate stage tonight, I'm going to show you that I'm the best candidate to do just that. Let's go.",tonight,TIME,117,124
1184251764884885505,"From the Voting Rights Act renewal, to the ban on assault weapons, to the Violence Against Women Act, to Obamacare, to the Recovery Act that kept us from sliding into a Depression, I’ve delivered progress for you. I know what it takes to get it done.",the Voting Rights Act,LAW,5,26
1184251764884885505,"From the Voting Rights Act renewal, to the ban on assault weapons, to the Violence Against Women Act, to Obamacare, to the Recovery Act that kept us from sliding into a Depression, I’ve delivered progress for you. I know what it takes to get it done.",the Violence Against Women Act,LAW,70,100
1184251764884885505,"From the Voting Rights Act renewal, to the ban on assault weapons, to the Violence Against Women Act, to Obamacare, to the Recovery Act that kept us from sliding into a Depression, I’ve delivered progress for you. I know what it takes to get it done.",Obamacare,PERSON,105,114
1184251764884885505,"From the Voting Rights Act renewal, to the ban on assault weapons, to the Violence Against Women Act, to Obamacare, to the Recovery Act that kept us from sliding into a Depression, I’ve delivered progress for you. I know what it takes to get it done.",the Recovery Act,LAW,119,135
1184251764884885505,"From the Voting Rights Act renewal, to the ban on assault weapons, to the Violence Against Women Act, to Obamacare, to the Recovery Act that kept us from sliding into a Depression, I’ve delivered progress for you. I know what it takes to get it done.",Depression,LAW,169,179
1184251763928502272,"Fixing what's broken in this country will take vision—and yes, it will take plans. But that’s not enough. It also takes the proven ability to get it done. And there is no one on tonight's stage who has a stronger record of passing important, consequential legislation than I do.",tonight,TIME,178,185
1184251763328729090,"This election is about you. Your children. Your family. And you can’t wait for a president fighting for you when it comes to health care, or jobs, or education, or guns, or climate. The world can’t wait for America to once again lead a stable, peaceful international order.",America,GPE,207,214
1184251762393436161,"For days, pundits have let Donald Trump define the conversation around tonight's # DemDebate. Well, Trump doesn't get to pick the Democratic nominee. And I’m not going to be distracted by all his lies, smears, distortions, and name-calling. He’s picked a fight with the wrong guy.",days,DATE,4,8
1184251762393436161,"For days, pundits have let Donald Trump define the conversation around tonight's # DemDebate. Well, Trump doesn't get to pick the Democratic nominee. And I’m not going to be distracted by all his lies, smears, distortions, and name-calling. He’s picked a fight with the wrong guy.",Donald Trump,PERSON,27,39
1184251762393436161,"For days, pundits have let Donald Trump define the conversation around tonight's # DemDebate. Well, Trump doesn't get to pick the Democratic nominee. And I’m not going to be distracted by all his lies, smears, distortions, and name-calling. He’s picked a fight with the wrong guy.",tonight,TIME,71,78
1184251762393436161,"For days, pundits have let Donald Trump define the conversation around tonight's # DemDebate. Well, Trump doesn't get to pick the Democratic nominee. And I’m not going to be distracted by all his lies, smears, distortions, and name-calling. He’s picked a fight with the wrong guy.",DemDebate,PERSON,83,92
1184251762393436161,"For days, pundits have let Donald Trump define the conversation around tonight's # DemDebate. Well, Trump doesn't get to pick the Democratic nominee. And I’m not going to be distracted by all his lies, smears, distortions, and name-calling. He’s picked a fight with the wrong guy.",Trump,PERSON,100,105
1184251762393436161,"For days, pundits have let Donald Trump define the conversation around tonight's # DemDebate. Well, Trump doesn't get to pick the Democratic nominee. And I’m not going to be distracted by all his lies, smears, distortions, and name-calling. He’s picked a fight with the wrong guy.",Democratic,NORP,130,140
1184242799710859264,"Philadelphia's office cleaners work hard every day to keep the city's buildings clean. They deserve the dignity that comes with a living wage, access to health care, and a secure retirement. I stand with @ 32BJSEIU cleaners in their fight for a fair contract. # BuildingJustice",Philadelphia,GPE,0,12
1184242799710859264,"Philadelphia's office cleaners work hard every day to keep the city's buildings clean. They deserve the dignity that comes with a living wage, access to health care, and a secure retirement. I stand with @ 32BJSEIU cleaners in their fight for a fair contract. # BuildingJustice",every day,DATE,41,50
1184242799710859264,"Philadelphia's office cleaners work hard every day to keep the city's buildings clean. They deserve the dignity that comes with a living wage, access to health care, and a secure retirement. I stand with @ 32BJSEIU cleaners in their fight for a fair contract. # BuildingJustice",BuildingJustice,PERSON,262,277
1184206057649909762,Overturning Citizens United isn’t enough. Ridding our politics of big money and corporate special interests demands more. We must go further. I will introduce a constitutional amendment to get all private dollars out of our federal elections.,Overturning Citizens United,ORG,0,27
1184180892023087104,President Trump is leading the most corrupt administration in modern American history. It’s got to end. We must restore integrity to our government and ensure our elected officials work for all Americans — not just the powerful.https://www.cnn.com/2019/10/14/politics/joe-biden-government-ethics-plan/index.html?utm_content=2019-10-14T11%3A47%3A19&utm_term=image&utm_source=twCNNp&utm_medium=social …,Trump,PERSON,10,15
1184180892023087104,President Trump is leading the most corrupt administration in modern American history. It’s got to end. We must restore integrity to our government and ensure our elected officials work for all Americans — not just the powerful.https://www.cnn.com/2019/10/14/politics/joe-biden-government-ethics-plan/index.html?utm_content=2019-10-14T11%3A47%3A19&utm_term=image&utm_source=twCNNp&utm_medium=social …,American,NORP,69,77
1184180892023087104,President Trump is leading the most corrupt administration in modern American history. It’s got to end. We must restore integrity to our government and ensure our elected officials work for all Americans — not just the powerful.https://www.cnn.com/2019/10/14/politics/joe-biden-government-ethics-plan/index.html?utm_content=2019-10-14T11%3A47%3A19&utm_term=image&utm_source=twCNNp&utm_medium=social …,Americans,NORP,194,203
1183912875552722944,Donald Trump is the most corrupt president in modern American history.,Donald Trump,PERSON,0,12
1183912875552722944,Donald Trump is the most corrupt president in modern American history.,American,NORP,53,61
1183899034336940032,"The news from Fort Worth is heartbreaking. Atatiana Jefferson should still be alive today. We cannot allow this to keep happening, we must reform our policing practices and hold officers accountable for their actions.https://www.npr.org/2019/10/13/769891781/fort-worth-officer-kills-woman-in-her-bedroom-in-response-to-open-structure-call …",Fort Worth,GPE,14,24
1183899034336940032,"The news from Fort Worth is heartbreaking. Atatiana Jefferson should still be alive today. We cannot allow this to keep happening, we must reform our policing practices and hold officers accountable for their actions.https://www.npr.org/2019/10/13/769891781/fort-worth-officer-kills-woman-in-her-bedroom-in-response-to-open-structure-call …",Atatiana Jefferson,PERSON,43,61
1183899034336940032,"The news from Fort Worth is heartbreaking. Atatiana Jefferson should still be alive today. We cannot allow this to keep happening, we must reform our policing practices and hold officers accountable for their actions.https://www.npr.org/2019/10/13/769891781/fort-worth-officer-kills-woman-in-her-bedroom-in-response-to-open-structure-call …",today,DATE,84,89
1183899034336940032,"The news from Fort Worth is heartbreaking. Atatiana Jefferson should still be alive today. We cannot allow this to keep happening, we must reform our policing practices and hold officers accountable for their actions.https://www.npr.org/2019/10/13/769891781/fort-worth-officer-kills-woman-in-her-bedroom-in-response-to-open-structure-call …",actions.https://www.npr.org/2019/10/13/769891781/fort-worth-officer-kills-woman-in-her-bedroom-in-response-to-open-structure-call,ORG,209,338
1183891484858179584,"Donald Trump is the definition of corruption. At every turn, he has abused the power of the presidency to benefit his bottom line and weaponized the Executive Branch to serve himself. I’ll ensure our government works for the people—not just Donald Trump.https://joebiden.com/governmentreform/ …",Donald Trump,PERSON,0,12
1183891484858179584,"Donald Trump is the definition of corruption. At every turn, he has abused the power of the presidency to benefit his bottom line and weaponized the Executive Branch to serve himself. I’ll ensure our government works for the people—not just Donald Trump.https://joebiden.com/governmentreform/ …",the Executive Branch,ORG,145,165
1183891484858179584,"Donald Trump is the definition of corruption. At every turn, he has abused the power of the presidency to benefit his bottom line and weaponized the Executive Branch to serve himself. I’ll ensure our government works for the people—not just Donald Trump.https://joebiden.com/governmentreform/ …",Donald Trump.https://joebiden.com/governmentreform/ …,PERSON,241,294
1183876385087119363,"Overturning Citizens United is an important step in ending the corrupting influence of money in our politics, but we must go further. As president, I will introduce a constitutional amendment to eliminate all private dollars from our federal elections. http://JoeBiden.com/GovernmentReform …pic.twitter.com/7BASgRd0EN",Overturning Citizens United,ORG,0,27
1183842159658582017,"America was built on a simple proposition: we're all created equal. We haven't yet fully lived up to that ideal, but we've never stopped trying. Transgender folks deserve every right afforded to Americans — and as president, I will fight to secure those rights.pic.twitter.com/LvcqOZOxWq",America,GPE,0,7
1183842159658582017,"America was built on a simple proposition: we're all created equal. We haven't yet fully lived up to that ideal, but we've never stopped trying. Transgender folks deserve every right afforded to Americans — and as president, I will fight to secure those rights.pic.twitter.com/LvcqOZOxWq",Americans,NORP,195,204
1183821020530130946,"On # IndigenousPeoplesDay, we recognize the resiliency of indigenous communities and celebrate their rich contributions to society—while recommitting to the work that remains to come to terms with our past as a nation, to honor our promises, and work to right our wrongs.",# IndigenousPeoplesDay,DATE,3,25
1183792582964346883,"Our Constitution begins with three simple words, “We the People” — not “We the Donors.” But for too long, corporations and special interests have corrupted our political process and rigged it in their favor. Today, I’m releasing my plan to change that: http://JoeBiden.com/GovernmentReform …",Constitution,LAW,4,16
1183792582964346883,"Our Constitution begins with three simple words, “We the People” — not “We the Donors.” But for too long, corporations and special interests have corrupted our political process and rigged it in their favor. Today, I’m releasing my plan to change that: http://JoeBiden.com/GovernmentReform …",three,CARDINAL,29,34
1183792582964346883,"Our Constitution begins with three simple words, “We the People” — not “We the Donors.” But for too long, corporations and special interests have corrupted our political process and rigged it in their favor. Today, I’m releasing my plan to change that: http://JoeBiden.com/GovernmentReform …",We the People,WORK_OF_ART,50,63
1183792582964346883,"Our Constitution begins with three simple words, “We the People” — not “We the Donors.” But for too long, corporations and special interests have corrupted our political process and rigged it in their favor. Today, I’m releasing my plan to change that: http://JoeBiden.com/GovernmentReform …",We the Donors,WORK_OF_ART,72,85
1183554274002911232,"President Trump betrayed our partners, the Syrian Democratic Forces, and endangered our hard-won gains against ISIS. Our troops are left in the middle of a war with no plan other than retreat. He has failed as Commander-in-Chief to safeguard our country & protect our troops.https://twitter.com/nytimes/status/1183378120788844544 …",Trump,PERSON,10,15
1183554274002911232,"President Trump betrayed our partners, the Syrian Democratic Forces, and endangered our hard-won gains against ISIS. Our troops are left in the middle of a war with no plan other than retreat. He has failed as Commander-in-Chief to safeguard our country & protect our troops.https://twitter.com/nytimes/status/1183378120788844544 …",the Syrian Democratic Forces,ORG,39,67
1183554274002911232,"President Trump betrayed our partners, the Syrian Democratic Forces, and endangered our hard-won gains against ISIS. Our troops are left in the middle of a war with no plan other than retreat. He has failed as Commander-in-Chief to safeguard our country & protect our troops.https://twitter.com/nytimes/status/1183378120788844544 …",ISIS,ORG,111,115
1183525825251020800,Donald Trump is a threat to our democracy. He must be impeached.,Donald Trump,PERSON,0,12
1183513242280366080,It is wonderful to see Sesame Street raising awareness about the effect of substance use disorder on families. We need to be doing more to help parents experiencing addiction and support children who end up in foster care because of this issue.https://www.today.com/video/sesame-street-addresses-addiction-crisis-with-newest-muppet-karli-70981701578 …,Sesame Street,FAC,23,36
1183506950857863173,"The Affordable Care Act has been under relentless attack for the past nine years — I will not stand for it. As president, I will protect and build on the ACA to ensure every American has peace of mind when it comes to their health care.https://joebiden.com/healthcare/",the past nine years,DATE,61,80
1183506950857863173,"The Affordable Care Act has been under relentless attack for the past nine years — I will not stand for it. As president, I will protect and build on the ACA to ensure every American has peace of mind when it comes to their health care.https://joebiden.com/healthcare/",ACA,ORG,154,157
1183506950857863173,"The Affordable Care Act has been under relentless attack for the past nine years — I will not stand for it. As president, I will protect and build on the ACA to ensure every American has peace of mind when it comes to their health care.https://joebiden.com/healthcare/",American,NORP,174,182
1183487825016213506,"Thank you, @ UFCW! I promise you won’t have a better ally in the White House if I’m president. I’m a union guy and always have been. Together, we can restore the soul of this nation.pic.twitter.com/Cmutbywwth",the White House,ORG,61,76
1183465897446563845,"I’m about to take the stage at the @ UFCW Presidential Forum in Iowa, where I’ll discuss my plans to strengthen America’s unions. Tune in to watch live:https://youtu.be/leHeaoL4WiM",the @ UFCW Presidential Forum,FAC,31,60
1183465897446563845,"I’m about to take the stage at the @ UFCW Presidential Forum in Iowa, where I’ll discuss my plans to strengthen America’s unions. Tune in to watch live:https://youtu.be/leHeaoL4WiM",Iowa,GPE,64,68
1183465897446563845,"I’m about to take the stage at the @ UFCW Presidential Forum in Iowa, where I’ll discuss my plans to strengthen America’s unions. Tune in to watch live:https://youtu.be/leHeaoL4WiM",America,GPE,112,119
