reviewID,reviewerID,asin,reviewerName,reviewText,overall,summary,unixReviewTime
32260,A3JCWGHCVC2ZNF,B00GLP9PY0,Sheri in Reho,"I love iced tea, so I was intrigued by the idea of a liquid that could instantly turn my water into iced tea. I tried the Strawberry Guava variety. I'm not sure I would enjoy it without ice but, with ice, it's fine. That said, it does not taste like flavored iced tea so much as a fruit drink. Generally, with fruit-flavored iced tea, you can still tell it's iced tea, but it has a fruit flavor added. This tastes more like fruit drink without any/much iced tea flavor.The taste is fruity, refreshing and may be too sweet for many folks--this comes from someone who likes her iced tea pretty sweet (using a combination of Equal and Sweet 'n Low). While the few reviews I've read have indicated that this product does NOT have an aftertaste, I would disagree. It absolutely does have an aftertaste to me, but it isn't the most offensive aftertaste I've ever had. I wouldn't want to drink this as my primary beverage, but as an occasional alternative to plain water, it is just fine.The nutrition facts on this product list 1g of Sugars and 1g of Sugar Alcohol. Honey is the first ingredient on the ingredients list, Glycerin is second and Sucralose (Splenda) is eighth. According to my research, Glycerin and Sucralose are both considered Sugar Alcohols. This product contains 0% fruit juice--the fruit flavor is coming from ""natural flavor.""The product comes in a small squeeze bottle that you could carry along to restaurants or to work. The package says it does not require refrigeration but should be used within a month of opening. It contains just under 2 1/2 ounces of liquid flavoring syrup and says it makes up to 24 servings. However, the serving size is a rather gray area. The directions say ""Add one squeeze for every 8 fl. oz. of water."" What you consider a squeeze may not be what I consider a squeeze, but I can say that one of MY squeezes results in a far too watery beverage for my taste. Two squeezes is tasty but a little overboard on the sweetness so, for me, somewhere between 1 1/2 and 2 squeezes does the trick. The product has 10 calories per squeeze.If you are one of the many people who don't like to drink water plain, this may be a great solution for you (as long as you don't have sensitivity to sucralose). HOWEVER, be mindful of the quantity you are drinking, as sugar alcohols can have some unpleasant side effects if consumed in larger doses.I'm a water drinker, but I've been in some restaurants where the water tasted horrible, so this would be a nice emergency standby product for those situations.3.25 stars",3,"Nice fruity taste and great convenience, but has an aftertaste.",1399161600
37718,AQ6H1FC6SI8U1,B0067R3Q9M,digsblues,"Sometimes I crave miso soup, so I got this value pack. There are 5 varieties, and some even have the seaweed I enjoy. I'm glad a tried an assortment.Be aware that these contain wheat gluten, powdered Bonito fish, and 790 mgs of sodium, so they won't be suitable for some diets.",5,Really nice variety of soups,1398124800
6817,A292KZ0OU2H0RP,B000GJQ5C2,Paul Wang,It could be bigger and a bit more Rum.  But it is a good product.  We might order it again.,3,It is OK and we enjoyed it,1388793600
19718,A38IEZF0P3ZUQJ,B000E63LP6,"The Fallen Angel with a broken Wing ""I Cry Ou...","Of course I like all the teas by Celestial Seasonings but I generally stick with the Green tea, Sampler pack, or Sleepytime tea. I wanted to try this and keep a box of it for whenever I'm feeling under the weather but I don't think it's going to last. The flavor is very pleasant and not overwhelming at all. The balance between each flavor is just right and I enjoy this anytime of the day. I'd recommend this when you are feeling under the weather. An extra boost of Lemon Juice and Honey will help soothe away any cold bug.",5,Very pleasant tasting ... (n_n),1392249600
11186,A1FSSSG3YKGA0J,B000ILMQIA,njm12,This is our favorite popcorn seasoning.  We use it with a little grated Parmesan added in and our popcorn is delicious.  You can't beat the price either.  All future purchases of Kernel Season's will be made via Amazon!,5,Delicious!,1299974400
2882,A2BE3MTUT0YBF0,B005T1302A,"Michael Griswold ""Michael Griswold""","Glaceau Smart Water promises &#8220;Purity you can taste&#8221; and &#8220;Hydration that you can feel&#8221; I am still lost on how exactly one feels hydration. The water does have a very clean, crisp, taste that I find refreshing. The tall and skinny bottle design makes it really easy to toss a bottle into a bag to race off to school or work without much hassle. With those brief notes in mind, it&#8217;s ultimately just water. I really did not taste a marked difference between this water and the big twenty-four packs of bottled water available at many discount grocery chains throughout this country.",4,BREAKING NEWS: It&#8217;s Water,1402358400
19682,A3RGN75LHYAG8U,B002AQP5IE,molu,"I can eat wheat, it just makes me feel tired and icky so I avoid it when I can. When I saw this, I had to try it. Great instant mix! Usually gluten free baking is so tedious. You have to buy all sorts of ""flours"" and the guar and xantham gums...Forget it!This box only required three ingredients: butter (weird to be adding butter into a cake mix), eggs, water. NICE!But my cake came out dry. I'm sure that it's because I don't bake often so I'm constantly out of practice. I was dismayed that my cake did not come out moist like the gluten cake mixes. So, I used a slightly larger pan than what was called for on the box. And I offset that by reducing the baking time from 43-48minutes down to 40 minutes. In hindsight, I should have started checking the ""done-ness"" earlier with a toothpick so that I wouldn't over bake it. Oh well, I made it for myself as an afternoon snack. No one else has to eat it! It is a bit grittier if you compare it to regular gluten cake. It's not gritty if you compare it to other gluten free fare. I'm going to buy a few more boxes and try again with different times and pans.If you've been searching for a chocolate cake that will hit the spot, this definitely will. Do yourself a favor and get a couple of boxes...for experimentation. Lovely price...great taste...easy. You won't be sorry.",5,Great Instant Treat. Requires practice.,1338076800
3228,A2V9WT6O4R9781,B004K0862K,"V. Schreiber ""tall red head in pa""",I haven't drank this as milk but it works decent for creamer.  I hate the so called coffee creamers that don't even contain cream.  I think it would work okay as milk if it was refrigerated over night.  Much better flavor than regular dry milk.,5,great,1384905600
11230,A1LZJZIHUPLDV4,B000E5ILGQ,"vegancompassion ""anattanupassana""","Vegan. Natural. Kosher. Beautiful, classic yellow dal. Dal means lentils which have been split in half, similar to split peas and split pea soup. Yellow dal is a staple of Indian meals (thalis.) Not spicy, but very rich and flavorful. In addition to serving with or over rice, great with bread or toast. Jodhpur is a city in Rajastan, India located southeast of New Delhi. Raja means king. Rajastan is also well known for the high percentage of orthodox Hindu vegetarians living there. Made with lentils, sunflower oil, salt, tomatoes, garlic, cumin, tumeric, and chilis. Easy-open foil pouch. Approx 220 calories, 12g protein, 5g fat per pouch. Labeled vegan on the back of the box. By using only vegetable oils, this wonderful treat also lets Ama Gai [mother cow] save her milk for her own babies. Although freshly and locally made is always better, this Tasty Bite dish is a fantastic tribute to the cuisine of Rajastan and a great choice for everyone to enjoy the wonders of this wonderful Indian cuisine at home. Product of India. Highly recommended. Also really likeTasty Bite Entree, Bombay Potatoes, 10-Ounce Boxes (Pack of 12)andTasty Bite Entree, Bengal Lentils, 10-Ounce Packet (Pack of 12). This review is out there for those for whom this makes a difference. See all of my reviews and the vegancompassion Profile for more great choices. Check out ""Vegan Grocery Favorites"" and ""Vegan Grocery Top Ten"" & all the other helpful ""Vegan Grocery"" Listmania. Your input counts and will be greatly appreciated to benefit the search of others. Thank you.",5,Vegan Natural Kosher Choice,1267660800
2716,A39BCFAZ05RYPY,B000FEH8ME,Cirroc,"Vegan AND gluten-free? It's so hard to find products that are both those things, much less that taste great. My first bite of a Pure Bar was the Chocolate Brownie one. OMG! It was amazing! I still can't believe that something good for me tastes this phenomenal. I'm back to buy more.",5,Pure Heaven,1377475200
33321,AOCZVVQ421N05,B001FVNM4Y,JD,"I did read the reviews that the taste is milder, but I just wish someone had mentioned it smells like Red Hots candy.  It's not bad, but I am used to and prefer the flavor and scent of regular cinnamon.  I had bought it because I read this type of cinnamon does not have the same blood thinning properties as regular cinnamon, but I think I'll just have to use less regular cinnamon.",3,Smells like Red Hots,1364947200
14801,A2LJJLSIT8PWIC,B003EXXPWA,"DB ""DB""",Taste is same as Barilla from the corner store.  Buy it wherever you can find the best price... it is just a box of pasta.,5,It is Pasta,1391040000
5007,A2OEUROGZDTXUJ,B00473X5N0,Amazon Customer,"I was intrigued when I saw these for sale at my local grocery store.  Using my employee discount (I work there) , I bought some.  They are so good, that I had to immediately start passing them out to my customers; I was fearful of tearing through the entire bag by myself!  I like to bite the pointy tip off, then pop the rest in my mouth.  It doesn't take long for the chocolate to melt, then I savor the slightly crunchy coconut cream inside.  Delicious!",5,YUM!,1330473600
3575,AO377Z7UORPJ6,B004H6MV28,"TheMountainMan ""TheMountainMan""","I bought this because people told me that I would love it.  I thought it was &#34;ok&#34;, but many people &#34;love&#34; this K-Cup.  Maybe I just do not love Chai that much, but it was not for me.",3,It's OK,1359849600
43765,A1D9CI50OCJFDH,B004YVOG1U,P. J. Edwards,"How can you go wrong with dark chocolate, chopped almonds and sea salt!  You can't!! I purchase on a regular basis!",5,My favorite Ghirardelli !,1400976000
37491,A25932ULAHQSB3,B00014JNI0,paul,"this stuff is the best honey ever. Unprocessed honey is the only way to go, buy this stuff its great!",5,o yea,1354924800
40590,A3TZ2BZH70DRUI,B004P4POZ8,NA,"This is delicious and so much healthier than your regular peanut butter. So much lower in fat and calories. We love it!  Give it a try. Great on sandwiches, celery sticks, perfect in smoothies!",5,Delicious,1360972800
48817,A3U1WPDQLP9CQ,B005SPQENY,Lemon,"This is a tasty tea, but I think solids within your liquids are a personal preference, and I tend to prefer drinks without pulp.  Otherwise, it is a good tasting beverage (a little high in calories for me as I tend to choose lower calorie teas).",3,Tasty - But Only If You Like a Chunky Drink,1331424000
5150,A2M0RGVSV6YCMZ,B000FEH8ME,"Karyn W ""blckwidow8""","I really like cashews and this bar has large pieces of them in it, which made me really happy. The bar is a good size for an afternoon snack or a pick me up while exercising/hiking at 1.7 oz. The ingredients are very natural with organic dates, cashews, cherries, walnuts, almonds, agave nectar and rice protein being the entirety of them. The cherries are a bit tart which helps give the bar a good flavor with enough sweetness added by the agave nectar. The bar is rather soft, but firm enough to hold. It is a tad sticky but won't leave a residue on your fingers. I really liked this bad.",4,tasty organic bar,1272412800
4923,A1UOP3I8BE70JJ,B0055ZB0KO,R. Smith,Theses seeds are just as fresh & alive as can be. They're packaged well so they can stay that way. They sprout out FAST.  Very pleased & will buy again.,5,fresh & quick,1363996800
39703,AB7JW6OY993QD,B000FL08AG,Elizabeth,I like it. I use it for coffee and cooking. Organic and delicious at a decent price. Since white sugar is generally made of genetically modified sugar beets this is my sugar of choice.,5,Sweet,1376006400
38994,A1QMYMEQLZLEG7,B0016BAB42,"Alan S. ""Anonyman""","We have been using this for a year now and neither of us ever get colds any longer even though we work in an office wehre other are sick often.  The quality of the Sambazon product is better than ohters we have tried before. The taste, texture and color are consistent.",5,Great item - Great Supplier!,1301184000
469,A3JLKDUV0B6O5U,B001M0AK5M,TFR,"I happen to like all the Quaker instant Oatmeals, but the Apples and Cinnamon variety is one of the better choices.  It is flavorful and creamy without being lumpy or mushy.  The tart flavor of apples and cinnamon go well with oatmeal, with a little milk added.  On a normal day, it only takes a few minutes to make in the morning and then I'm off to work. It's a good fast, healthy breakfast and with a few cups of coffee, it provides enough energy to get me to lunch.  Someone else might be able to find something wrong with this product, but I couldn't. I gave it five stars because I'll probably buy more after this box is empty.",5,Great tasting and easy to make...,1363996800
38719,AGTO21BHY08LF,B000CQ01LA,"scottls1 ""scottls1""","The cheese sauce is Very Mild, and tasteless- I'm not in to trying to doctor it up...My biggest complaint is with the Shells (calls for boiling 8-10min)-At 10min they are still Very grainy.At 13min they aren't much softer.YUCK!",1,Annie's Whole Wheat Shells are Awful!,1359158400
36249,A3A15L96IYUO6V,B00DMSHM30,Michael Smith,"I think with this product Kellogg's is trying to market cereal as a snack to be eaten dry out a bag, much like potato chips or M&Ms.; You could put some milk in the bag (it would be messy) or pour into a bowl of course, but with this product you're clearly paying for convenience and a variety of flavors. The cost is roughly four times per ounce of normal boxed cereal.All the cereals tasted like their normal Kellogg's boxed counterpart, except the Crave cereal was new to me and didn't taste that special.Unfortunately, the plastic/metallic bag is not recyclable in most areas, unlike small Kellogg's boxes and plastic bags. Many of these cereals have artificial ingredients and high fructose corn syrup, so they aren't necessary the healthiest snacks around.Three stars from me -- packages aren't recyclable, all super sweet cereals with artificial stuff inside, and a huge price premium.",3,Huge price premium; not recyclable in most areas,1389139200
31316,A13KQYPEFE3R90,B00119OLSQ,"Kelley Hartsell ""Kelley""","These Dark Chocolate Covered Soynuts are a tasty healthy snack that you can indulge in without worrying about how much you are eating and what it will do to your waistline.There are surprisingly a lot of these crunchy bite size treats in a single 100 calorie pack. The small size of the package is perfect for tossing in a purse or bag when you need a treat on the go. Low calorie high protein makes for a healthy snack when you just cannot curb the craving for chocolate or sweets. Not especially low in fat, but it is the ""good"" fat so you can feel all right eating one package.While I wouldn't recommend making the South Beach Dark Chocolate Covered Soynuts a regular part of your diet program, they are great for the occasional treat. Kelley A. Hartsell, May 2008. All rights reserved.",4,"Great taste, nice crunchy texture, and chocolate",1210809600
23899,A1IH42TUIZ2XJL,B00HKGB9ZW,Gab,"I have yet to find an instant coffee that I really can say I prefer to the coffee I make with my k-cups. This one will do just fine for a quick iced coffee or a grab and go emergency brew or for traveling. My husband really liked the taste of it, but I, who like my coffee strong, used two teaspoons for my cup of coffee and found an unpleasant bitterness that lingered toward to back of my mouth. The directions say to use one to two teaspoons of instant coffee to your taste. I tried one teaspoon and it was too weak.  Again, taste is such a subjective thing, and my husband enjoyed the brew and said it reminded him of the coffee he drank years ago. I should add that he is a WWII veteran and a native New Englander. Because of our split opinion, I was able to give this product three stars. Try it for yourself and see what you think?",3,"Okay for instant coffee, but a little on the bitter side",1398729600
7784,AGLWD7FVS8E1L,B003VQXYMQ,"BasicTek ""Tim""","I guess that explains the good deal I got on the price, they probably can't give this stuff away. So suggestions like I've seen out here if you made the mistake I did and bought 48 of these1) always use the 6 or 8 ounce cup top, no 8 - 10 - 122) add a little suger for flavor, a little cream for texture, and some whipped cream or marshmallows and top off with cinnamin.Enjoy and buy a different brand next time.",2,very weak hot chocolate,1345420800
409,AADZHUJW0KSDC,B003LJW6KO,dan stevens,these hold a sauce so nicely and are fun for everyone to eat.  Cooks up fast and can go a little over al dente without getting gummy (I was on the phone and lost track of time once haha).  Great stuff (that's why my pantry is full of these),5,coolest pasta noodle ever,1366416000
22484,AV0BYSCFSSRG3,B000GZU7SY,one mom,"I got these because they're the only beans I've found in BPA-free cans. Other than that, they're just like any other canned beans, as far as I can tell, which is great.",5,BPA-free cans,1369440000
24463,A2FR1Z2SRYEXJD,B005A1LINC,AmazonAddict,"I don't think the flavor is anything like a real mojito, but then again, this is Crystal Light, so I didn't really expect it to taste like one. I do taste how it tries to be a mojito. It is very sweet, and has an after taste that is sort of a minty taste. Would I drink this instead of a mojito and be satisfied, the answer is no. And I don't think I would drink this on a regular basis. However, it is a refreshing drink, and I just poured a glass of it after mowing the lawn. So it's not terrible, but I think next time I'll try a different flavor.",3,"Good for what it is - taste wise, I am on the fence.",1319068800
19359,A1R377IPZOKLMM,B005D2YHXG,"Gina B. ""It's a dry heat!""","These are a great snack to satisfy a sweet tooth if you're watching your carb intake or if you're a diabetic, but be careful not to eat too many in one day!  I've found I can have 3-4 a day without gastrointestinal issues.  I have this reaction when I eat other sugar free foods with Malitol in them, however, the ingredients for this candy do not list Malitol as one of the ingredients.  I believe these do have Malitol, but it must be included in the ingredient ""Natural and Artificial Flavors"", so beware if you are sensitive to it.INGREDIENTS:*Warning: EXCESS CONSUMPTION MAY HAVE A LAXATIVE EFFECT* *36 grams of sugar alcohol per serving*Hydrogenated starch hydrolysate, palm kernel oil, citric acid, mono and diglycer-ides, soy lecithin, natural and artificial flavors, salt, sucralose (Splenda brand),and artificial colors (including FD&C; yellow 5, yellow 6, red 40, blue 1, and red 3).Packaged in the same facility as peanuts, tree nuts, wheat, soy, and milk products.Approximately 70 pieces per pound.",5,Tasty but don't eat too many!  Likely contains Malitol,1377388800
23089,A3QNK88K5JM8V3,B001THPU9E,"Robin Black ""Tricky123""","Ordered by mistake, but I like this green tea. Will make gallons jugs instead of single serving. I personally love the diet peach tea and have it on ship and save or vice versa.",5,Good green tea,1293753600
35442,A3DFMXMDGDO2G9,B004VDGXG2,Richard Kress,"These are in convenient packages, not huge boxes.  These taste good when mixed according to instructions. I bought these when the store I shop at ran out of their instant milk.",5,Instant Nonfat Dry Milk,1374710400
2748,A277GP2U2TXH51,B004K0630M,NA,"I am not a big energy drink person but have tried a few before and the strawberry banana flavor of Jamba Juice's new energy drink enticed me to give it a whirl. I was expecting a strong fruity flavor but didn't really taste it. It tasted similar to other energy drinks. Although, I appreciate the opportunity to try this drink, I wouldn't go out to buy it. My wife thought it was okay. I prefer a fruitier flavor over the 80mg of caffeine. On another note, it is only 2 points in the Weight Watchers diet program.",2,Jamba Juice Energy Drink Strawberry Banana,1301702400
17628,A2VLBM50UP635G,B000JMAXMY,chris bingham,"this item was a great value, for anyone who pickles or brines meat at home fresh mustard seeds are an essential part of these processes.",5,great deal,1396483200
39888,A1QJ4T55GDXE9Z,B004650TGU,peter1007,I've been to Hawaii and have had real kona coffee. Not the kind you get at the gift shop or airport but real Kona. This coffee has some of the flavors but there so watered down that I can't tell if i'm drinking Kona or a cup of folgers. It's good coffee but just not Kona.,3,almost Kona but not quite,1335139200
41522,A2E9T4BCU49S86,B000CQ01NS,"A. Dem ""akamanda""","When my daughter was diagnosed with celiac last year, this was the first gfree product we tried. It was so good it gave us hope that a new way of eating wouldn't be so bad after all. My daughter takes these with her whenever she stays over at friends or family's houses and even her non gfree friends want to eat her Mac n cheese.",5,Delicious,1389744000
11813,A3EWUMHYMPD7IB,B0011X5S8Y,FatChickDancing,"This has been the favorite tea of my husband and daughters for many years. It has only been available around Christmas time each year, so I knew to stock up on it at that time to have enough for the rest of the year.Unfortunately, this year it did not appear in my local grocery store. We tried to special order it through the store, but their vendor no longer carried it. We looked online at Celestial Seasonings and it was no longer listed.Thanks to Amazon.com, I was able to secure this case of six boxes, and it came right on time.I know there are other companies with similar products, like Cinnamon Plum tea, etc. But none have the exact flavor of this one, and some of the closer in taste to this also have caffeine.I do hope Celestial Seasonings will reconsider stocking this tea, and if not, that another enterprising tea company will see about purchasing the proprietary blend or coming up with a match themselves and perhaps contacting me through a response to this review.",5,My family's favorite tea,1358380800
17587,A46R3JOSU79PW,B0034XPMLC,zuiichi,"Navitas cacao powder has very low fat content and very high acid content, which makes it much more difficult to bake with. It is also not very fine, so it is difficult to fully dissolve in drinks. The flavor is for real, though: Navitas has a rich, chocolate flavor when mixed into things. Just be sure your recipe calls for raw cacao powder and not for dutched cocoa or you'll be in for an unfortunate surprise.",4,"Good flavor, harder to bake with",1375660800
42571,A1CBNUBPZPWH5D,B000J4IDO2,"Boston Lesbian ""Happily Married in Massachusetts""","I love this coffee.  If you like a bold and flavorful blend this coffee is perfect.  If you've found the k-cups you've tried are too weak try this one.  The coffee is bold, not burnt, with a complex flavor.  We get this coffee on automatic delivery.  We never want to run out.",5,My favorite K-cup coffee,1216425600
42415,AKCZIJ6ZHE41D,B002IEVJRY,"Jarucia Jaycox ""~A Pink American""","I have been a fan of illy products for awhile and I thought this wouldn't be an exception.However, the first sip shocked me with bitterness, plus I wasn't a great fan of the overall flavor.It did have a good little kick and I like that it's low and calories AND it doesn't pretend to be anything other than a coffee drink with caffeine.Warrants the three stars overall.",3,Got a good kick...super bitter,1334448000
14700,A1V7EJMR3FOQ93,B003Z6ZGZU,Lee Anne Olson,"I don't  particularly like the taste of coffee, but do like cappuccino.  Thought this was the pumpkin cappuccino which I had had before.  Coffee taste too strong for me so gave it to my sister who does like it.  Not a waste, will check closer next time.",3,Good if you like coffee,1383955200
7306,ASGIVOW34XNQS,B00856TSCC,sparky_magic_rainbow,I ran across these at my local discount store and took a chance. They're yummy and nutty and packedfull of protein. Tastes great as a cereal substitute with cold flax milk and dried cranberries. I haven't eatencommercial cold cereal in 4 yrs (full of sugar) and always looking for an alternative. I like Manitoba Harvesthemp better than Bare Naked granola. Mom likes them too cuz she doesnt have to chew. Amazon's price isa bit steep though.,5,tastier and healthier than granola,1401494400
34973,AWXBLUAC5ZXNA,B001FVNM4Y,JamesT,"I heard that you are not supposed to ingest large quantities of store-bought cinnamon because there is a toxin that can potentially build up.  I wanted to get a high quality ceylon cinnamon because it is healthy and good for the body to pile onto foods.  Cinnamon has so many remarkable health qualities, I really love this stuff.",5,Crazy for Ceylon Cinnamon!,1389139200
5157,AZUUU81LB0NYV,B000YSQA7U,"Cheryl D. Apple ""Apple's Table""","I've ordered this honey before and am very satisfied with the quality, however, the packaging seems to be an issue.  Three cases and each one had leakage from several bottles--not too significant but enough to make a mess.  Caps appeared to be tight but somewhow the honey oozed out??  Other than that, the product is good and I'll continue ordering it.",4,Delicious!,1307232000
1676,A2WZNM833CJH82,B008XMBBU0,Grandma,"A while back I found a package on my doorstep from the San Francisco Salt Company, full of some of the different culinary salts that they offer. Sherpa Pink Gourmet Himalayan Salt has been my GoTO salt for some years (yes, I even bake with it) and I've been having great fun with theCherrywood Smoked Sea Saltout at the barbecue grill. (I really need to order my son-in-law some of his own!)  I knew the minute I saw it, though, exactly what I wanted to do with thisHawaiian Black Lava Finishing Salt.The beautiful black color ofHawaiian Black Lava Finishing Saltis achieved by combining solar evaporated sea salt with activated charcoal made from coconut husks.  That activated charcoal is felt by some to aid in digestion, particularly for those with stomach problems, but do note that activated charcoal is water soluble.  This is a salt that you want to add at the last minute to preserve the color.One of my favorite Quick Tricks in the kitchen are these pita crisps, great hot or cold.  They really show off the lovely color and flavor of the salt and are superb either by themselves or served with hummus or a yogurt/cucumber/feta dip.  I've also used them for crotons now and then.  These chips keep weeks in a covered container if you can leave them alone for that long.Grandma's $0.02 - A flavorful and colorful salt that provides an attractive finish.Highly recommended",5,A Perfect Finish!,1375660800
49645,A3MKPAIK06U60K,B007JFXWRC,Library Girl Reads,"I am a tea drinker and love to try new varieties of tea. The Blackberry Vanilla from Lipton is a lovely, naturally decaf tea. I love the Pyramid tea bags and do think they make a difference when brewing herbal teas. Herbal tea (which actually contains no tea at all) generally has larger pieces of the ingredients than traditional black or green teas. The pyramid shape of the tea bag allows those pieces more room to spread through the water so the infusion of flavor is stronger.The Blackberry Vanilla tea is a beautiful purple color which is actually from the hibiscus not the blackberry (although I'm sure the blackberry does contribute some of the color). Despite the name the hibiscus is also the dominate flavor which is true of most herbal infusions. The blackberry and vanilla flavors are undercurrents and I wish these flavors had been a bit more prominent.Overall I enjoyed the Lipton Blackberry Vanilla tea and I'm sure it will be a variety that I will purchase in the future.",4,Lovely Tea,1349568000
1733,A12MREED5RF4LS,B0044QYG2E,Linda,"I'm not a person with a sweet tooth, but OMG these candies are addictive! I'm very pleased to find them on Amazon for such a bargain. Obviously I also think TropiFrutti is the best out of all Haribo candies, but there are other good varieties, including the famous Gold Bears. But only TropiFrutti has it so bad on me that I can eat a whole package in one go!",5,Addictive!,1313539200
16809,ALVYD6HBLYI0W,B002866EWM,"D. Johnson ""Chi-Town Dale""","These Banana Flavored Cheerios are a change from the normal Cheerios we are used to. The banana flavor is not too strong but the sweetness from the added sugar is more than I prefer. So to cut the sweetness, I mix the Banana Flavored with regular Cheerios until I get the right level of sweetness. But that is personal taste and everyone has different personal tastes.You will have to try them for yourself to see if they satisfy your taste or just go with the old standard Cheerios and sliced bananas of my youth. I also mix them with chocolate Cheerios because I am not fond of the dark chocolate strong taste of chocolate Cheerios. So the only way I can eat them is to use a very small amount of the chocolate, and then a mixture of the Banana and regular Cheerios so that the chocolate adds just a taste of chocolate.The same would be true of mixing chocolate and peanut butter Cheerios and cut the taste with normal Cheerios. This is because the chocolate is so strong that if you mixed half and half chocolate and peanut butter you wouldn't even taste the peanut butter flavor. So if you hope to make a cereal version of peanut butter cups, forget it since Cheerios doesn't offer a milk chocolate flavor of their product.",4,Pretty Good Tasting Cheerios,1373846400
45453,A100VQNP6I54HS,B001E4Q49W,Cindy A,This is and has been my favorite all around hot chocolate go to for years and years. My kids grew up on it and I still have it in my house for the grand kids when they come over!!!,5,Favorite Hot Chocolate!,1369785600
30659,A248YNZX1RN5OK,B001EQ4HEE,Janncy,This is great. Love the flavor and it isn't overly sweet. The fact that it makes a sixteen ounce bottle means convenience and no pitcher in the fridge.,5,Great Flavor,1385856000
14220,A3OXRFCJI67IMN,B008YA1XYA,Bold Consumer,I hadn't had the Barista Prima Coffehouse Dark Roast Extra Bold coffee for a long time. It was a little bit of a shock when I did. This coffee is strong! There are times when I want my coffee Extra Bold. This one will wake you up!  It's probably a good idea to order a milder one for days when you don't need that much of a wake-up call. It's definitely not a good choice for someone who likes 'regular' coffee. I like to trade off between the French Roast and House Blend as my tastes change from day to day.,5,"Very Strong, Bold, Dark, Rich, and Delicious!",1365292800
36645,A1P27BGF8NAI29,B007JFMIWW,Alice in Wonderland,"This cookie bar is a 100-calorie, 0 trans fat treat. Somewhat reminiscent of Fruit Newtons, they are crispy and quite tasty. They are somewhat dry, and tend to drop crumbs. Nonetheless, they are quite good for a 100-calorie treat, and nice to have around in the afternoon!(Review of Quaker Stila Blueberry Cookie Bar)",4,Quite good and nice to have around in the afternoon!,1343260800
41425,A81XIM8XFKWX5,B000FA38ZY,Vicki Bohn,"This was my first time trying a mallowmars. They are pretty good! The chocolate has a nice semi-sweet taste that doesn't taste cheap. They're addictive and I've eaten more than I care to disclose!My only dislike is that they're made with ""high fructose corn syrup"" & ""palm and/or palm kernel oil.""Finally, maybe it was because I received these as a free sample, but my box of cookies was shipped in a bubble mailer and half of the cookies were smashed. Paying customers will probably get theirs shipped in a cardboard box.",5,Pretty Good,1319500800
15609,A1PE4VILT6FAVZ,B0012C2GFM,"David Eck ""davideck57""","I like using this product in smoothies and in hot cereal. I use it so often, that I decided to buy in bulk. Something curious, though. I emptied the 3lb bag into empty 16oz plastic containers of Nutiva Organic Hemp Protein. The three pound bulk bag filled the two 16oz containers with just a bit left over. Same product. So, I'm wondering if the 16oz containers are 16oz as a dry measure and not 16 oz as a weight. I don't know.  Anyway, it's still a bargain in the 3lb bulk bag.",5,"I Love This Stuff, but Did I Get Three Pounds or Two Pounds?",1400025600
24464,A3MPD0440KBPL0,B006ASVJ9C,ingrid szabo,"the sliced beef and the bun soaks up the delicious au juis, so quick to make with a little hot water.",5,"i use this base for beef dip, au juis",1372032000
34635,A3A6DA7E4J7PZV,B000FFIL60,"Bonnie Blue ""crazy camera lady""",This tea is the best.  It has great taste and a lovely fragance.  It makes me feel special when I drink it.  It is wonderful.  I look forward to every time I get to sit down and relax and have a cup.,5,Lovely Tea,1367539200
31857,A1CVZCQBAHJYNE,B00474HDWS,"charjere ""charjere""","These have a slightly chalky, soft consistency compared to nuts.  I was expecting something a little crunchier.  I love that they are beans and have fiber (6 grams), but the taste gets a little getting used to.  The #2 ingrediant is brown rice syrup and #3 is canola oil.  And if you are watching carbs then nuts are lower.  These have 23 grams total carbs and 5 grams sugar.  The fat on the other hand is much lower then nuts - only 3 grams of fat.  140 calories so about the same calories as most nuts.  Would I buy them again?  Probably not.  I might try adding these to trail mix and that might help.  I gave them a 3 because they are edible and healthy, but maybe get a sample before buying a whole case.  By the way I love the sweet cinnamon flavor - for some reason the softer consistency was fine with the sweeter taste.",3,Ok - not quite what I expected,1298246400
31979,A3W1ZA5JQVT33G,B000HRVXV6,a reviewer,"I really wanted to like these, and I really wanted my kids to like them. Unfortunately, they just don't taste all that great - which is understandable given the ingredients. They are very healthy snacks, and I can maybe eat a bit of it - but I just don't like them enough to eat them and my kids tell me they don't like them either. Oh well.",2,"Very healthy, but the taste it not there",1349568000
48562,A2FU5LRHY17OY2,B00CB35T6Y,CanHave,"Very Good Sugar Replacement. I was a little unsure of using this product as I am working hard to lose weight and I find it hard to give up the idea of no sweet's. It took a little while to get used to,because it does have it's own subtle taste(not unpleasant). I have found that it is useful in baking. Just follow the advice that is provided in the very informative follow up's. I recommend highly.",4,Very Good Sugar Replacement,1391472000
