id,tweet_text,Entity,Label,Start,End
718166996341272576,We remain committed to ensuring quality jobs and these reimbursed funds will further support our hardworking Hoosiers - IN's greatest asset,Hoosiers - IN's,ORG,109,124
715568018126991360,"Announcements like today wouldn't be possible without the hard-working, skilled, &amp; dedicated Hoosiers on the @HoistLiftruck team",today,DATE,19,24
715568018126991360,"Announcements like today wouldn't be possible without the hard-working, skilled, &amp; dedicated Hoosiers on the @HoistLiftruck team",@HoistLiftruck,ORG,113,127
807289704756506625,"We're proud today to join our next generation of Hoosiers to celebrate our beloved #Indiana on this historic, bicen... https://t.co/mh47R5UfSc",today,DATE,12,17
807289704756506625,"We're proud today to join our next generation of Hoosiers to celebrate our beloved #Indiana on this historic, bicen... https://t.co/mh47R5UfSc",Indiana,GPE,84,91
814136707327070208,"RT @Indiana_EDC: Indiana's unemployment rate, 4.2%, hits a 15-year low, standing below the nat'l average &amp; all of #Indiana's neighboring st...",Indiana,GPE,17,24
814136707327070208,"RT @Indiana_EDC: Indiana's unemployment rate, 4.2%, hits a 15-year low, standing below the nat'l average &amp; all of #Indiana's neighboring st...",4.2%,PERCENT,46,50
814136707327070208,"RT @Indiana_EDC: Indiana's unemployment rate, 4.2%, hits a 15-year low, standing below the nat'l average &amp; all of #Indiana's neighboring st...",the nat'l average &amp,ORG,87,109
814136707327070208,"RT @Indiana_EDC: Indiana's unemployment rate, 4.2%, hits a 15-year low, standing below the nat'l average &amp; all of #Indiana's neighboring st...",Indiana,GPE,119,126
711624394301251585,.@FirstLadyIN and I were deeply saddened to learn of the passing of Howard County Sheriff's Deputy Carl Koontz,Howard County Sheriff's,GPE,68,91
711624394301251585,.@FirstLadyIN and I were deeply saddened to learn of the passing of Howard County Sheriff's Deputy Carl Koontz,Carl Koontz,PERSON,99,110
708006430641512448,"To track legislation as it reaches my desk, visit Bill Watch: https://t.co/elbfElg6Vu",Bill Watch,PERSON,50,60
764195635025342468,Meeting with @InVetAffairs &amp; @indwarmemorial directors to talk about the issues important to our veterans community https://t.co/g34vRy4WOt,@InVetAffairs &amp,ORG,13,31
764195635025342468,Meeting with @InVetAffairs &amp; @indwarmemorial directors to talk about the issues important to our veterans community https://t.co/g34vRy4WOt,@indwarmemorial,ORG,33,48
658741580006735872,"RT @FirstLadyIN: With almost 843K @scholastic min. logged for #IN, near 1/3 belong to @traderspointca-proud to be their reading AMB.! https...",almost 843,CARDINAL,22,32
658741580006735872,"RT @FirstLadyIN: With almost 843K @scholastic min. logged for #IN, near 1/3 belong to @traderspointca-proud to be their reading AMB.! https...",K @scholastic min,ORG,32,49
658741580006735872,"RT @FirstLadyIN: With almost 843K @scholastic min. logged for #IN, near 1/3 belong to @traderspointca-proud to be their reading AMB.! https...",1/3,CARDINAL,72,75
658741580006735872,"RT @FirstLadyIN: With almost 843K @scholastic min. logged for #IN, near 1/3 belong to @traderspointca-proud to be their reading AMB.! https...",@traderspointca,ORG,86,101
798201444033826816,"Great to be back home again in IN, where I hosted a Cabinet meeting &amp; discussed @LGHolcomb's seamless transition to... https://t.co/ktv8tMHMgm",Cabinet,ORG,52,59
798201444033826816,"Great to be back home again in IN, where I hosted a Cabinet meeting &amp; discussed @LGHolcomb's seamless transition to... https://t.co/ktv8tMHMgm",@LGHolcomb,ORG,84,94
748217971215073280,It was at this site 200 years ago today that our state's founders signed the Indiana Constitution https://t.co/2sRpZg73JY,200 years ago,DATE,20,33
748217971215073280,It was at this site 200 years ago today that our state's founders signed the Indiana Constitution https://t.co/2sRpZg73JY,today,DATE,34,39
748217971215073280,It was at this site 200 years ago today that our state's founders signed the Indiana Constitution https://t.co/2sRpZg73JY,the Indiana Constitution,LAW,73,97
733665695976693760,"RT @WorkOneWorks: Indiana total private employment increased 12,000 over the month, with a gain of 46,600 over the year. #INemployment",Indiana,GPE,18,25
733665695976693760,"RT @WorkOneWorks: Indiana total private employment increased 12,000 over the month, with a gain of 46,600 over the year. #INemployment","12,000",CARDINAL,61,67
733665695976693760,"RT @WorkOneWorks: Indiana total private employment increased 12,000 over the month, with a gain of 46,600 over the year. #INemployment",the month,DATE,73,82
733665695976693760,"RT @WorkOneWorks: Indiana total private employment increased 12,000 over the month, with a gain of 46,600 over the year. #INemployment","46,600",CARDINAL,99,105
733665695976693760,"RT @WorkOneWorks: Indiana total private employment increased 12,000 over the month, with a gain of 46,600 over the year. #INemployment",the year,DATE,111,119
622803519133847552,It is imperative that those who have stepped fwd to defend our state &amp; nation have the ability to defend themselves http://t.co/66WkjRZv6K,state &amp,ORG,63,73
624362733392281600,Few things better than an Indiana summer night spent at the 4-H fair. Great to be in Clay Co. this evening! http://t.co/aiQV3L8oio,Indiana,GPE,26,33
624362733392281600,Few things better than an Indiana summer night spent at the 4-H fair. Great to be in Clay Co. this evening! http://t.co/aiQV3L8oio,summer night,TIME,34,46
624362733392281600,Few things better than an Indiana summer night spent at the 4-H fair. Great to be in Clay Co. this evening! http://t.co/aiQV3L8oio,Clay Co.,ORG,85,93
624362733392281600,Few things better than an Indiana summer night spent at the 4-H fair. Great to be in Clay Co. this evening! http://t.co/aiQV3L8oio,this evening,TIME,94,106
705476179579392000,"Pleased to see so many Hoosiers join us for this historic occasion. Congratulations, Lieutenant Governor Holcomb https://t.co/XHXUJZAP98",Holcomb,PERSON,105,112
704369315252871170,"RT @Indiana_Grown: Today, Indiana Grown is pleased to announce the Indiana Grown Homegrown By Heroes program, which aims to support... http...",Today,DATE,19,24
704369315252871170,"RT @Indiana_Grown: Today, Indiana Grown is pleased to announce the Indiana Grown Homegrown By Heroes program, which aims to support... http...",Indiana Grown,ORG,26,39
732229645773332480,"RT @FirstLadyIN: Spent the morning touring #Heltonville Elem. new outdoor lab-complete w/ monarch way-station, hiking trails &amp; more! https:...",the morning,TIME,23,34
732229645773332480,"RT @FirstLadyIN: Spent the morning touring #Heltonville Elem. new outdoor lab-complete w/ monarch way-station, hiking trails &amp; more! https:...",hiking trails &amp,ORG,111,129
702222285621501952,RT @FSSAIndiana: Thanks Rep. Cindy Ziemke for recognizing the value HIP 2.0 brings to Hoosiers: https://t.co/q6BnFKVdqf,Cindy Ziemke,PERSON,29,41
702222285621501952,RT @FSSAIndiana: Thanks Rep. Cindy Ziemke for recognizing the value HIP 2.0 brings to Hoosiers: https://t.co/q6BnFKVdqf,2.0,CARDINAL,72,75
652878234187616256,"Incredible turnout for the 18th annual #buddywalkindy hosted by @dsindiana, you all are an inspiration! http://t.co/BiLKqyXIuU",18th,ORDINAL,27,31
652878234187616256,"Incredible turnout for the 18th annual #buddywalkindy hosted by @dsindiana, you all are an inspiration! http://t.co/BiLKqyXIuU",@dsindiana,ORG,64,74
705145014460911618,But ultimately this is not about dollars and cents. This is about hardworking Hoosiers.,about dollars and cents,MONEY,27,50
705145014460911618,But ultimately this is not about dollars and cents. This is about hardworking Hoosiers.,Hoosiers,ORG,78,86
797090511211429889,"As the son of a Korean War veteran &amp; father of a U.S. Marine, I ask you to join me in praying for the safety of our troops at home &amp; abroad",Korean War veteran &amp,ORG,16,39
797090511211429889,"As the son of a Korean War veteran &amp; father of a U.S. Marine, I ask you to join me in praying for the safety of our troops at home &amp; abroad",U.S.,GPE,53,57
797090511211429889,"As the son of a Korean War veteran &amp; father of a U.S. Marine, I ask you to join me in praying for the safety of our troops at home &amp; abroad",home &amp,ORG,130,139
624368789828841476,This week @FirstLadyIN &amp; I enjoyed one of our favorite summer pastimes http://t.co/FQQkjHz7EY,This week,DATE,0,9
624368789828841476,This week @FirstLadyIN &amp; I enjoyed one of our favorite summer pastimes http://t.co/FQQkjHz7EY,@FirstLadyIN &amp,ORG,10,27
624368789828841476,This week @FirstLadyIN &amp; I enjoyed one of our favorite summer pastimes http://t.co/FQQkjHz7EY,one,CARDINAL,39,42
624368789828841476,This week @FirstLadyIN &amp; I enjoyed one of our favorite summer pastimes http://t.co/FQQkjHz7EY,summer,DATE,59,65
809813699192033281,"RT @Indiana_EDC: #Indiana's unemployment rate dropped to 4.2% in November &amp; IN businesses added 13,300 new Hoosier jobs last month #AStateT...",Indiana,GPE,18,25
809813699192033281,"RT @Indiana_EDC: #Indiana's unemployment rate dropped to 4.2% in November &amp; IN businesses added 13,300 new Hoosier jobs last month #AStateT...",4.2%,PERCENT,57,61
809813699192033281,"RT @Indiana_EDC: #Indiana's unemployment rate dropped to 4.2% in November &amp; IN businesses added 13,300 new Hoosier jobs last month #AStateT...",November &amp,DATE,65,78
809813699192033281,"RT @Indiana_EDC: #Indiana's unemployment rate dropped to 4.2% in November &amp; IN businesses added 13,300 new Hoosier jobs last month #AStateT...","13,300",CARDINAL,100,106
809813699192033281,"RT @Indiana_EDC: #Indiana's unemployment rate dropped to 4.2% in November &amp; IN businesses added 13,300 new Hoosier jobs last month #AStateT...",Hoosier,PRODUCT,111,118
809813699192033281,"RT @Indiana_EDC: #Indiana's unemployment rate dropped to 4.2% in November &amp; IN businesses added 13,300 new Hoosier jobs last month #AStateT...",last month,DATE,124,134
729663363068760064,"Indiana's economy is growing rapidly. Unemployment is at a 14-year low. We've seen 135,00 net new jobs created @93wibc",Indiana,GPE,0,7
729663363068760064,"Indiana's economy is growing rapidly. Unemployment is at a 14-year low. We've seen 135,00 net new jobs created @93wibc","135,00",CARDINAL,83,89
715622549195915264,RT @FirstLadyIN: In 1816 garb w/ 4rth graders of #ThomasJefferson Elem. talking @Indiana2016 &amp; how they can celebrate #Indiana200! https://...,1816,DATE,20,24
715622549195915264,RT @FirstLadyIN: In 1816 garb w/ 4rth graders of #ThomasJefferson Elem. talking @Indiana2016 &amp; how they can celebrate #Indiana200! https://...,4rth,CARDINAL,33,37
715622549195915264,RT @FirstLadyIN: In 1816 garb w/ 4rth graders of #ThomasJefferson Elem. talking @Indiana2016 &amp; how they can celebrate #Indiana200! https://...,talking @Indiana2016 &amp,ORG,72,97
732285505077809156,RT @Indiana_EDC: .@GovPenceIN &amp; locals broke ground on N. #Indiana's marquee #INRegionalCities project https://t.co/8WLGPZvbuh https://t.co...,Indiana,GPE,63,70
652604749687078912,The court's Order of Stay ensures that Indiana will not be irreparably harmed by a rule that I believe will ultimately fail on its merits,Order of Stay,ORG,12,25
652604749687078912,The court's Order of Stay ensures that Indiana will not be irreparably harmed by a rule that I believe will ultimately fail on its merits,Indiana,GPE,39,46
730818813558591491,RT @INDOT: Breaking ground on #US33 through @Goshen_City! #INDOTDrivesIndiana https://t.co/EV0visAaQL,RT @INDOT,ORG,0,9
730818813558591491,RT @INDOT: Breaking ground on #US33 through @Goshen_City! #INDOTDrivesIndiana https://t.co/EV0visAaQL,US33,MONEY,31,35
730818813558591491,RT @INDOT: Breaking ground on #US33 through @Goshen_City! #INDOTDrivesIndiana https://t.co/EV0visAaQL,INDOTDrivesIndiana,PERSON,59,77
706618548299415552,"Cheering on our @IUBloomington Hoosiers at Assembly Hall with President McRobbie. Go Hoosiers, beat Maryland! https://t.co/KbocW0P9w6",@IUBloomington Hoosiers,ORG,16,39
706618548299415552,"Cheering on our @IUBloomington Hoosiers at Assembly Hall with President McRobbie. Go Hoosiers, beat Maryland! https://t.co/KbocW0P9w6",Assembly Hall,ORG,43,56
706618548299415552,"Cheering on our @IUBloomington Hoosiers at Assembly Hall with President McRobbie. Go Hoosiers, beat Maryland! https://t.co/KbocW0P9w6",McRobbie,PERSON,72,80
706618548299415552,"Cheering on our @IUBloomington Hoosiers at Assembly Hall with President McRobbie. Go Hoosiers, beat Maryland! https://t.co/KbocW0P9w6",Go Hoosiers,PERSON,82,93
706618548299415552,"Cheering on our @IUBloomington Hoosiers at Assembly Hall with President McRobbie. Go Hoosiers, beat Maryland! https://t.co/KbocW0P9w6",Maryland,GPE,100,108
753764870764453888,This. Must. End. https://t.co/aveqWeOhNY,https://t.co/aveqWeOhNY,CARDINAL,17,40
770675812278210560,Proud of our team. I appreciate the efforts to help families of East Chicago. We will continue to be there for them. https://t.co/mcImynMccN,East Chicago,GPE,64,76
687066197469216768,"I promise you, we'll make sure 2015 test scores fairly reflect the performance of our schools &amp; won't affect teacher bonuses or compensation",2015,DATE,31,35
694306753576603648,"Sen. @Randy_Head's SB 305, adding human trafficking to DCS statute, passed the senate 50-0 #GovAgenda @indianadcs",@Randy_Head,PERSON,5,16
694306753576603648,"Sen. @Randy_Head's SB 305, adding human trafficking to DCS statute, passed the senate 50-0 #GovAgenda @indianadcs",senate,ORG,79,85
694306753576603648,"Sen. @Randy_Head's SB 305, adding human trafficking to DCS statute, passed the senate 50-0 #GovAgenda @indianadcs",50,CARDINAL,86,88
715211600790036481,RT @INGuardsman: #HoosierTAG &amp; @GovPenceIN help dedicate @DeptVetAffairs clinic at #CampAtterbury https://t.co/Z8BW84tEOO https://t.co/QWk3...,CampAtterbury,ORG,88,101
730845589328433152,RT @VisitIndiana: Congratulations @VisitWabashCo on winning #smallbusinessrevolution and the $500K Main Street makeover! Thanks to all who...,#smallbusinessrevolution,MONEY,60,84
730845589328433152,RT @VisitIndiana: Congratulations @VisitWabashCo on winning #smallbusinessrevolution and the $500K Main Street makeover! Thanks to all who...,$500K Main Street,MONEY,93,110
738729987142909953,RT @SAIndiana: Winners! Congrats to @titusbakery &amp; @SquareDonutsIND for winning today's donut contest! #DonutDayIndy https://t.co/9o2jz8IBq9,Congrats,ORG,24,32
738729987142909953,RT @SAIndiana: Winners! Congrats to @titusbakery &amp; @SquareDonutsIND for winning today's donut contest! #DonutDayIndy https://t.co/9o2jz8IBq9,@titusbakery &amp,ORG,36,53
738729987142909953,RT @SAIndiana: Winners! Congrats to @titusbakery &amp; @SquareDonutsIND for winning today's donut contest! #DonutDayIndy https://t.co/9o2jz8IBq9,@SquareDonutsIND,GPE,55,71
738729987142909953,RT @SAIndiana: Winners! Congrats to @titusbakery &amp; @SquareDonutsIND for winning today's donut contest! #DonutDayIndy https://t.co/9o2jz8IBq9,today,DATE,84,89
735098506885488645,"RT @Indiana_EDC: In 2016, companies have committed to creating 7,712 new jobs w/ avg wage of $27.45/hr &amp; investing $1.64B into their #India...",2016,DATE,20,24
735098506885488645,"RT @Indiana_EDC: In 2016, companies have committed to creating 7,712 new jobs w/ avg wage of $27.45/hr &amp; investing $1.64B into their #India...","7,712",CARDINAL,63,68
735098506885488645,"RT @Indiana_EDC: In 2016, companies have committed to creating 7,712 new jobs w/ avg wage of $27.45/hr &amp; investing $1.64B into their #India...",avg,ORG,81,84
735098506885488645,"RT @Indiana_EDC: In 2016, companies have committed to creating 7,712 new jobs w/ avg wage of $27.45/hr &amp; investing $1.64B into their #India...",27.45,MONEY,94,99
735098506885488645,"RT @Indiana_EDC: In 2016, companies have committed to creating 7,712 new jobs w/ avg wage of $27.45/hr &amp; investing $1.64B into their #India...",hr &amp,ORG,100,107
735098506885488645,"RT @Indiana_EDC: In 2016, companies have committed to creating 7,712 new jobs w/ avg wage of $27.45/hr &amp; investing $1.64B into their #India...",1.64B,MONEY,120,125
735098506885488645,"RT @Indiana_EDC: In 2016, companies have committed to creating 7,712 new jobs w/ avg wage of $27.45/hr &amp; investing $1.64B into their #India...",India,GPE,138,143
624724039639109632,Met @FirstLadyIN at the Johnson Co. Fair. Great to see so many Hoosiers enjoying a Friday night out at the fair! http://t.co/a75IfXOyJh,the Johnson Co. Fair,ORG,20,40
624724039639109632,Met @FirstLadyIN at the Johnson Co. Fair. Great to see so many Hoosiers enjoying a Friday night out at the fair! http://t.co/a75IfXOyJh,Hoosiers,ORG,63,71
624724039639109632,Met @FirstLadyIN at the Johnson Co. Fair. Great to see so many Hoosiers enjoying a Friday night out at the fair! http://t.co/a75IfXOyJh,Friday,DATE,83,89
624724039639109632,Met @FirstLadyIN at the Johnson Co. Fair. Great to see so many Hoosiers enjoying a Friday night out at the fair! http://t.co/a75IfXOyJh,night,TIME,90,95
712273937233608705,"As terror strikes again in the heart of Europe, our prayers and condolences are with the people of Belgium following this horrific attack",Europe,LOC,40,46
712273937233608705,"As terror strikes again in the heart of Europe, our prayers and condolences are with the people of Belgium following this horrific attack",Belgium,GPE,99,106
725363297139089408,RT @Indiana_EDC: #Indiana's employment in #manufacturing is highest in the nation #AStateThatWorks https://t.co/gvJKtoMh1c,Indiana,GPE,18,25
766702205839695872,RT @CHNw: More than a building. The NDI will foster new approaches to #BehavioralHealth. More &gt;&gt; https://t.co/R6Ppw8f8e8,NDI,ORG,36,39
766702205839695872,RT @CHNw: More than a building. The NDI will foster new approaches to #BehavioralHealth. More &gt;&gt; https://t.co/R6Ppw8f8e8,BehavioralHealth,PERSON,71,87
735181033180528641,"RT @Indiana_EDC: .@crumtrucking is planning on adding more than 70 jobs &amp; investing over $4M, nearly doubling its Batesville facility https...",more than 70,CARDINAL,54,66
735181033180528641,"RT @Indiana_EDC: .@crumtrucking is planning on adding more than 70 jobs &amp; investing over $4M, nearly doubling its Batesville facility https...",over $4,MONEY,88,95
735181033180528641,"RT @Indiana_EDC: .@crumtrucking is planning on adding more than 70 jobs &amp; investing over $4M, nearly doubling its Batesville facility https...",Batesville,GPE,118,128
686940864921219072,Tonight is the night! Tune in LIVE as I deliver the 2016 #INSOTS address https://t.co/hQDd8HDpc4,Tonight,TIME,0,7
686940864921219072,Tonight is the night! Tune in LIVE as I deliver the 2016 #INSOTS address https://t.co/hQDd8HDpc4,the night,TIME,11,20
686940864921219072,Tonight is the night! Tune in LIVE as I deliver the 2016 #INSOTS address https://t.co/hQDd8HDpc4,2016,DATE,52,56
686940864921219072,Tonight is the night! Tune in LIVE as I deliver the 2016 #INSOTS address https://t.co/hQDd8HDpc4,INSOTS,ORG,58,64
631525663451656193,IN's request for secretarial disaster declaration b/c of heavy rain/flooding has been approved for 53 counties. More: http://t.co/EAQtzATwkF,53,CARDINAL,99,101
664875931677233152,Join @FirstLadyIN and I Monday as we kick off our Third Annual Information &amp; Awareness Adoption Fair https://t.co/Eiz6zDO3Xc,Monday,DATE,24,30
664875931677233152,Join @FirstLadyIN and I Monday as we kick off our Third Annual Information &amp; Awareness Adoption Fair https://t.co/Eiz6zDO3Xc,Third,ORDINAL,50,55
664875931677233152,Join @FirstLadyIN and I Monday as we kick off our Third Annual Information &amp; Awareness Adoption Fair https://t.co/Eiz6zDO3Xc,Awareness Adoption Fair https://t.co/Eiz6zDO3Xc,EVENT,81,128
745620988042194944,"RT @Indiana_EDC: Japan's largest steel producer to build plant in Shelbyville, invest $70M &amp; create up to 70 jobs #AStateThatWorks https://...",Japan,GPE,17,22
745620988042194944,"RT @Indiana_EDC: Japan's largest steel producer to build plant in Shelbyville, invest $70M &amp; create up to 70 jobs #AStateThatWorks https://...",Shelbyville,GPE,66,77
745620988042194944,"RT @Indiana_EDC: Japan's largest steel producer to build plant in Shelbyville, invest $70M &amp; create up to 70 jobs #AStateThatWorks https://...",70,MONEY,87,89
745620988042194944,"RT @Indiana_EDC: Japan's largest steel producer to build plant in Shelbyville, invest $70M &amp; create up to 70 jobs #AStateThatWorks https://...",M &amp,ORG,89,95
745620988042194944,"RT @Indiana_EDC: Japan's largest steel producer to build plant in Shelbyville, invest $70M &amp; create up to 70 jobs #AStateThatWorks https://...",70,CARDINAL,110,112
624315430220369920,"Graduation rates are on the rise, ISTEP and end-of-course assessments scores are up, and reading scores continue to show marked improvements",ISTEP,ORG,34,39
700828256094687232,.@FirstLadyIN &amp; I will always cherish the privilege of paying respects to this gifted and courageous jurist. More: https://t.co/F0xMQbXN49,.@FirstLadyIN &amp,ORG,0,18
643767240978894848,"RT @Indiana_EDC: Warm welcome for @GovPenceIN and #INDinJapan delegation at Marubeni Corp., one of Japan's top 5 largest trading co.'s http...",Marubeni Corp.,ORG,76,90
643767240978894848,"RT @Indiana_EDC: Warm welcome for @GovPenceIN and #INDinJapan delegation at Marubeni Corp., one of Japan's top 5 largest trading co.'s http...",one,CARDINAL,92,95
643767240978894848,"RT @Indiana_EDC: Warm welcome for @GovPenceIN and #INDinJapan delegation at Marubeni Corp., one of Japan's top 5 largest trading co.'s http...",Japan,GPE,99,104
643767240978894848,"RT @Indiana_EDC: Warm welcome for @GovPenceIN and #INDinJapan delegation at Marubeni Corp., one of Japan's top 5 largest trading co.'s http...",5,CARDINAL,111,112
726054113016844288,"We've announced our appointments to the ISTEP review panel to study alternatives &amp; recommend a shorter, simpler test https://t.co/JHN3DEEyM7",ISTEP,ORG,40,45
730470315994664960,"This #NationalPoliceWeek, we thank @IndStatePolice and those brave men and women across IN who dedicate their lives to keeping Hoosiers safe",NationalPoliceWeek,MONEY,6,24
730470315994664960,"This #NationalPoliceWeek, we thank @IndStatePolice and those brave men and women across IN who dedicate their lives to keeping Hoosiers safe",@IndStatePolice,PERSON,35,50
730470315994664960,"This #NationalPoliceWeek, we thank @IndStatePolice and those brave men and women across IN who dedicate their lives to keeping Hoosiers safe",Hoosiers,ORG,127,135
702318951250812928,RT @NWSIWX: Hazardous Wed AM/PM and Thur AM Commutes with winter storm: https://t.co/ZmHjHJa78t,Thur AM Commutes,ORG,36,52
702318951250812928,RT @NWSIWX: Hazardous Wed AM/PM and Thur AM Commutes with winter storm: https://t.co/ZmHjHJa78t,winter,DATE,58,64
802166308976607232,"RT @FirstLadyIN: Thanks to #Hackman'sFarmMarket in Columbus, Indiana for another great turkey! Gobble Gobble! #happythanksgiving! https://t...",Columbus,GPE,51,59
802166308976607232,"RT @FirstLadyIN: Thanks to #Hackman'sFarmMarket in Columbus, Indiana for another great turkey! Gobble Gobble! #happythanksgiving! https://t...",Indiana,GPE,61,68
801163116251934720,Join @LGHolcomb at our annual Adoption Fair one week from today! Learn more about how you can help provide a child... https://t.co/kUxdf4h4JV,Join @LGHolcomb,PERSON,0,15
801163116251934720,Join @LGHolcomb at our annual Adoption Fair one week from today! Learn more about how you can help provide a child... https://t.co/kUxdf4h4JV,annual,DATE,23,29
801163116251934720,Join @LGHolcomb at our annual Adoption Fair one week from today! Learn more about how you can help provide a child... https://t.co/kUxdf4h4JV,Adoption Fair,EVENT,30,43
801163116251934720,Join @LGHolcomb at our annual Adoption Fair one week from today! Learn more about how you can help provide a child... https://t.co/kUxdf4h4JV,one week,DATE,44,52
801163116251934720,Join @LGHolcomb at our annual Adoption Fair one week from today! Learn more about how you can help provide a child... https://t.co/kUxdf4h4JV,today,DATE,58,63
717396231987793920,This bill makes clear our commitment to further improving the Crossroads of America &amp; spurring econ development https://t.co/HR3IyqxLOd,the Crossroads of America &amp,ORG,58,88
711913769006280704,Tune in LIVE as I sign into law bills aimed at combatting drug abuse in Indiana at the Hope Academy in Indianapolis https://t.co/zdvO3J0VBM,Indiana,GPE,72,79
711913769006280704,Tune in LIVE as I sign into law bills aimed at combatting drug abuse in Indiana at the Hope Academy in Indianapolis https://t.co/zdvO3J0VBM,the Hope Academy,FAC,83,99
711913769006280704,Tune in LIVE as I sign into law bills aimed at combatting drug abuse in Indiana at the Hope Academy in Indianapolis https://t.co/zdvO3J0VBM,Indianapolis,GPE,103,115
734097443051208706,"We finished I-69 from Evansville to Bloomington, improved US 31 to South Bend, &amp; opened the Ohio River Downtown Crossing #InfrastructureWeek",Evansville,GPE,22,32
734097443051208706,"We finished I-69 from Evansville to Bloomington, improved US 31 to South Bend, &amp; opened the Ohio River Downtown Crossing #InfrastructureWeek",Bloomington,GPE,36,47
734097443051208706,"We finished I-69 from Evansville to Bloomington, improved US 31 to South Bend, &amp; opened the Ohio River Downtown Crossing #InfrastructureWeek",US,GPE,58,60
734097443051208706,"We finished I-69 from Evansville to Bloomington, improved US 31 to South Bend, &amp; opened the Ohio River Downtown Crossing #InfrastructureWeek","South Bend, &amp",GPE,67,83
734097443051208706,"We finished I-69 from Evansville to Bloomington, improved US 31 to South Bend, &amp; opened the Ohio River Downtown Crossing #InfrastructureWeek",the Ohio River Downtown,ORG,92,115
745257800683556864,Pleased to join @IHSAA1's Student Leadership Conference at Plainfield High School! @PCSCQuakers https://t.co/pIemLRh0uJ,@IHSAA1,ORG,16,23
745257800683556864,Pleased to join @IHSAA1's Student Leadership Conference at Plainfield High School! @PCSCQuakers https://t.co/pIemLRh0uJ,Plainfield High School,ORG,59,81
745257800683556864,Pleased to join @IHSAA1's Student Leadership Conference at Plainfield High School! @PCSCQuakers https://t.co/pIemLRh0uJ,https://t.co/pIemLRh0uJ,CARDINAL,96,119
686943892738945024,"SB 67, our local road funding bill authored by Sen. @BrandtHershman, passes the Senate Tax &amp; Fiscal Policy Committee unanimously #GovAgenda",67,CARDINAL,3,5
686943892738945024,"SB 67, our local road funding bill authored by Sen. @BrandtHershman, passes the Senate Tax &amp; Fiscal Policy Committee unanimously #GovAgenda",@BrandtHershman,PERSON,52,67
686943892738945024,"SB 67, our local road funding bill authored by Sen. @BrandtHershman, passes the Senate Tax &amp; Fiscal Policy Committee unanimously #GovAgenda",the Senate Tax &amp,ORG,76,95
686943892738945024,"SB 67, our local road funding bill authored by Sen. @BrandtHershman, passes the Senate Tax &amp; Fiscal Policy Committee unanimously #GovAgenda",Fiscal Policy Committee,ORG,97,120
686943892738945024,"SB 67, our local road funding bill authored by Sen. @BrandtHershman, passes the Senate Tax &amp; Fiscal Policy Committee unanimously #GovAgenda",GovAgenda,ORG,134,143
738826879503732737,"Indiana, a great place to do business https://t.co/wNR8M1blfU @TheHeraldTrib",Indiana,GPE,0,7
757575550760132608,.@LGHolcomb: Investment will launch #Indiana entrepreneurs https://t.co/0Ss3mdZ9Vm @indystar,Investment,ORG,13,23
757575550760132608,.@LGHolcomb: Investment will launch #Indiana entrepreneurs https://t.co/0Ss3mdZ9Vm @indystar,Indiana,GPE,37,44
778309049850880000,"Sent a letter, spoke via phone to HUD Secretary asking for specific plan re: relocation of Hoosiers in East Chicago https://t.co/BZ7sDa162f",HUD,ORG,34,37
778309049850880000,"Sent a letter, spoke via phone to HUD Secretary asking for specific plan re: relocation of Hoosiers in East Chicago https://t.co/BZ7sDa162f",East Chicago,GPE,103,115
722873055643455488,"The Cybersecurity Council will bring together state government, federal agencies, and the private sector to enhance cybersecurity statewide",The Cybersecurity Council,ORG,0,25
626175692875669505,Opening day at the Allen Co. 4-H fair. Impressed w/ the turnout despite the heat! http://t.co/LL0Eyir7qf,Allen Co.,ORG,19,28
626175692875669505,Opening day at the Allen Co. 4-H fair. Impressed w/ the turnout despite the heat! http://t.co/LL0Eyir7qf,http://t.co/LL0Eyir7qf,GPE,82,104
762715140126978048,"Bryan Clauson was a tremendous competitor &amp; his incredible talent was evident, from the Hoosier state's many short tracks to the famed @IMS",Bryan Clauson,PERSON,0,13
739069208223420417,IN's Kankakee River has been named a National Water Trail by the @Interior. Pay it a visit this #NationalTrailsDay https://t.co/4236rNbzaM,Kankakee River,LOC,5,19
739069208223420417,IN's Kankakee River has been named a National Water Trail by the @Interior. Pay it a visit this #NationalTrailsDay https://t.co/4236rNbzaM,National Water Trail,FAC,37,57
631559990575300608,Thanks @INDairy for letting me be a celebrity server this afternoon at the Dairy Bar! http://t.co/YYuF9Xur9s,this afternoon,TIME,53,67
631559990575300608,Thanks @INDairy for letting me be a celebrity server this afternoon at the Dairy Bar! http://t.co/YYuF9Xur9s,the Dairy Bar,FAC,71,84
788744852687114241,"RT @Indiana_EDC: Former #Indiana Lt. Gov. Mutz: ""Indiana's economy is thriving, and that cannot be disputed."" https://t.co/ko6HbI0u2U  via...",Mutz,PERSON,42,46
788744852687114241,"RT @Indiana_EDC: Former #Indiana Lt. Gov. Mutz: ""Indiana's economy is thriving, and that cannot be disputed."" https://t.co/ko6HbI0u2U  via...",Indiana,GPE,49,56
699332844305276928,Any affected Hoosier can visit https://t.co/MzZyHDrYmK to find their nearest @WorkOneWorks location,Hoosier,PERSON,13,20
747448142145019904,RT @Indiana2016: .@FirstLadyIN and Hoosier quilter Gloria Klutzke unveiled the Bicentennial Quilt. Come see it at the IN Statehouse! https:...,Gloria Klutzke,PERSON,51,65
